id,entity_id,counterparty_id,contract_id,invoice_number,invoice_date,due_date,total_amount,amount_paid,currency,contra_account_code,status,service_period_start,service_period_end,has_amortization_schedule,journal_entry_id,ai_extraction_raw,ai_confidence_score,contract_matched,approved_by,approved_at,rejection_reason,uploaded_by,pdf_s3_key,notes,created_at,updated_at,pdf_content_hash,net_amount,tax_amount,new_vendor,coa_source,sync_run_id,submitted_by,submitted_at,submit_override_reason,voided_by,voided_at,void_reason,rejected_by,rejected_at
1175,2,31,,INVFR0364042,2025-01-02,2025-02-01,3786.97,0.00,USD,6701,draft,2024-12-05,2025-01-28,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.85, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""USD"", ""due_date"": ""2025-02-01"", ""confidence"": 0.92, ""is_invoice"": true, ""tax_amount"": 0.0, ""description"": ""Subscription invoice for Aircall Professional phone system services including user licenses, phone numbers, and call services for December 2024 to January 2025."", ""vendor_name"": ""Aircall SAS"", ""invoice_date"": ""2025-01-02"", ""total_amount"": 3786.97, ""document_type"": ""invoice"", ""vendor_tax_id"": ""FR85807437595"", ""invoice_number"": ""INVFR0364042"", ""subtotal_amount"": 3786.97, ""service_period_end"": ""2025-01-28"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd"", ""service_period_start"": ""2024-12-05"", ""suggested_coa_account"": ""6700""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 3786.97, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""USD"", ""platform"": """", ""closed_at"": ""2025-02-24T05:38:11.770Z"", ""created_at"": ""2025-01-21T01:25:37.269Z"", ""description"": ""AIRCALL - INVFR0364042 - Due 1 Feb\n\napproved via slack"", ""sub_category"": ""Subscriptions"", ""finance_db_id"": 13542, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-24T05:38:11.770Z""}}",0.92,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/f17b543424e8_e2c10243-c447-4ccd-9de2-9f3d86aa8117.pdf,,2026-07-30 13:04:58.834021,2026-08-01 02:32:45.580719,f429c869846d9d5523cbf8acd3bcf2b5b0dc2808f2074e6b69c32b414407cc14,3786.97,0.00,f,db,832,,,,,,,,
1176,2,31,,INVFR0350919,2024-11-29,2024-12-31,3576.00,0.00,USD,6701,draft,2024-11-29,2024-12-28,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.85, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""USD"", ""due_date"": ""2024-12-31"", ""confidence"": 0.92, ""is_invoice"": true, ""tax_amount"": 0.0, ""description"": ""Subscription invoice for Aircall professional communication platform including user licenses, phone numbers, and call services for the period 29 Nov 2024 to 28 Dec 2024."", ""vendor_name"": ""Aircall SAS"", ""invoice_date"": ""2024-11-29"", ""total_amount"": 3576.0, ""document_type"": ""invoice"", ""vendor_tax_id"": ""FR85807437595"", ""invoice_number"": ""INVFR0350919"", ""subtotal_amount"": 3576.0, ""service_period_end"": ""2024-12-28"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd"", ""service_period_start"": ""2024-11-29"", ""suggested_coa_account"": ""6700""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 3576, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""USD"", ""platform"": """", ""closed_at"": ""2025-01-21T01:33:13.066Z"", ""created_at"": ""2025-01-21T01:23:44.714Z"", ""description"": ""For Approval - AIRCALL  - Due 31 Dec - INVFR0350919\n\nDuplicate"", ""sub_category"": ""Subscriptions"", ""finance_db_id"": 13541, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-21T01:33:13.066Z""}}",0.92,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/c6d54f40a6e1_e66ef70f-8b2a-4872-97ae-bd7a9812fc6e.pdf,,2026-07-30 13:05:15.436613,2026-08-01 02:32:45.58072,db37ee573bcaa5b2ae4209dc453823134fe9f456f4839c2d94b2bcc69a757dbd,3576.00,0.00,f,db,832,,,,,,,,
361,2,153,,VH-PI-26-001150,2026-03-25,2026-04-14,2185.50,0.00,SGD,,draft,2026-01-01,2026-12-31,f,,"{""recon"": {""coa_flag"": ""NEEDS-COA"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""not_invoice"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""SGD"", ""due_date"": ""2026-04-14"", ""confidence"": 0.65, ""is_invoice"": false, ""tax_amount"": 175.5, ""description"": ""Professional accounting and company secretarial services including annual return filing, financial statement compilation, tax computation, XBRL filing, and digital mailroom services for the 2026 financial year."", ""vendor_name"": ""VentureHaven Pte Ltd"", ""invoice_date"": ""2026-03-25"", ""total_amount"": 2185.5, ""document_type"": ""proforma_invoice"", ""vendor_tax_id"": ""201327276H"", ""invoice_number"": ""VH-PI-26-001150"", ""subtotal_amount"": 2010.0, ""service_period_end"": ""2026-12-31"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd"", ""service_period_start"": ""2026-01-01"", ""suggested_coa_account"": ""6500""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""VentureHaven Pte Ltd"", ""amount"": 2185.5, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Central"", ""closed_at"": ""2026-04-13T04:35:55.720Z"", ""created_at"": ""2026-04-13T04:22:39.092Z"", ""description"": ""INVOICE NO: VH-PI-26-001150\n\n* Essential LITE Pack (Local)\n* Compilation of Unaudited Financial Statements\n* Corporate Tax Computation \n* Preparation and Filing of Full XBRL\n* Digital Mailroom (Registered Address + Mail Scanning)"", ""sub_category"": ""Other professional services"", ""finance_db_id"": 29880, ""sub_category_details"": ""Legal Fees""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2026-04-13T04:35:55.720Z""}}",0.65,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/2efe39422af2_1776053833121-VH-PI-26-001150.pdf,,2026-07-30 08:26:21.153948,2026-08-01 02:32:45.580399,c718e847c409e00aaaec3bfca5d8b2ef97579f9d4657caaec4b974f31c761fb3,2010.00,175.50,f,,814,,,,,,,,
1177,3,693,,VL40277858,2025-01-15,,2000.00,0.00,AUD,,draft,2025-01-15,2025-01-15,f,,"{""recon"": {""coa_flag"": ""NEEDS-COA"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.2, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": null, ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 0.0, ""description"": ""Payment of insurance claim excess for vehicle damage claim (Claim No. VL40277858, Date of Loss 24/09/2024)."", ""vendor_name"": ""Global Transport & Automotive Insurance Solutions"", ""invoice_date"": ""2025-01-15"", ""total_amount"": 2000.0, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""93 069 048 255"", ""invoice_number"": ""VL40277858"", ""subtotal_amount"": 2000.0, ""service_period_end"": ""2025-01-15"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2025-01-15"", ""suggested_coa_account"": ""6800""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-01-21T08:00:17.624Z"", ""created_at"": ""2025-01-20T22:14:57.809Z"", ""description"": ""Team: Claims & Security\nRego: 1HAI842\nAmount: $2000\nPay to: GT Insurance\nCharged to member: Unable to charge, $3,382.50 charge to guest\nReason for payment/credit: Excess payment\nBack office ticket number: 6258"", ""sub_category"": ""Workshop services"", ""finance_db_id"": 13519, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-21T08:00:17.624Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/b125a2b89be1_d6f77adb-3c3d-4bd3-930a-dc5eccb3c80a.pdf,,2026-07-30 13:05:31.25187,2026-08-01 02:32:45.58072,6028c0d20f755d09dcdc17d9acec72e2184d4f2b1780f7d8a7ae84ae194c349b,2000.00,0.00,f,,832,,,,,,,,
1178,2,70,,,2024-12-31,,7110.00,0.00,SGD,,draft,2024-12-13,2024-12-30,f,,"{""recon"": {""coa_flag"": ""NEEDS-COA"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""not_invoice"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.5, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""SGD"", ""due_date"": null, ""confidence"": 0.85, ""is_invoice"": false, ""tax_amount"": null, ""description"": ""Statement of account for vehicle-related services and charges for the period December 13-30, 2024."", ""vendor_name"": ""Fixed lah"", ""invoice_date"": ""2024-12-31"", ""total_amount"": 7110.0, ""document_type"": ""statement"", ""vendor_tax_id"": ""53424156E"", ""invoice_number"": null, ""subtotal_amount"": null, ""service_period_end"": ""2024-12-30"", ""bill_to_entity_hint"": ""Drive lah Singapore Pte Ltd."", ""service_period_start"": ""2024-12-13"", ""suggested_coa_account"": null}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 7110, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-02-18T01:20:48.847Z"", ""created_at"": ""2025-01-20T03:44:57.200Z"", ""description"": ""Hi Z please pay Fixed lah for repairs invoices have been validated: https://docs.google.com/spreadsheets/d/1KAMiPQnF_GeHPADwY2jeaj6cyw5UwXLoEvC41PvdCF4/edit?pli=1&gid=829853358#gid=829853358"", ""sub_category"": ""Workshop services"", ""finance_db_id"": 13431, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-18T01:20:48.847Z""}}",0.85,f,,,,ingest:retool_invoice,invoices/entity_2/2026/07/134170bcd105_63acd8bb-0166-47fb-b802-d0206024239f.pdf,,2026-07-30 13:07:48.095822,2026-08-01 02:32:45.580721,69a5395fafb05d58a8a2138ed87abd6ed884e91f1f14ebefdb0d0ec281eb7def,,,f,,833,,,,,,,,
1179,3,39,,2428,2024-12-13,2024-12-20,1430.00,0.00,AUD,5054,draft,2024-12-05,2024-12-13,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": ""2024-12-20"", ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 130.0, ""description"": ""Automotive locksmith services including key replacement and site visits for vehicle key coding and OEM proximity key installation."", ""vendor_name"": ""Auto Tech Locksmiths"", ""invoice_date"": ""2024-12-13"", ""total_amount"": 1430.0, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""61 681 663 294"", ""invoice_number"": ""2428"", ""subtotal_amount"": 1300.0, ""service_period_end"": ""2024-12-13"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2024-12-05"", ""suggested_coa_account"": ""6800""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 1430, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-01-20T02:19:00.692Z"", ""created_at"": ""2025-01-20T01:54:40.931Z"", ""description"": ""Hi Z. Please pay for attached invoice, locksmith services. Thanks."", ""sub_category"": ""Professional services"", ""finance_db_id"": 13405, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-20T02:19:00.692Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/8d5af0b4ee9b_f7352247-1439-4af9-b6f4-beacc16897de.pdf,,2026-07-30 13:07:52.725501,2026-08-01 02:32:45.580721,f719fc1cd02b96fa090a9b709ea8c0eb31d85ee7ecf736b4ea1fd7c2006bae2a,1300.00,130.00,f,db,833,,,,,,,,
1180,3,39,,2384,2024-11-25,2024-12-02,3635.50,0.00,AUD,5054,draft,2024-11-20,2024-11-21,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": ""2024-12-02"", ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 330.5, ""description"": ""Automotive locksmith services including immobilizer programming, proximity key programming, and standard key services for multiple vehicles."", ""vendor_name"": ""Auto Tech Locksmiths"", ""invoice_date"": ""2024-11-25"", ""total_amount"": 3635.5, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""61 681 663 294"", ""invoice_number"": ""2384"", ""subtotal_amount"": 3305.0, ""service_period_end"": ""2024-11-21"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2024-11-20"", ""suggested_coa_account"": ""5030""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 3635.5, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-01-20T02:16:02.464Z"", ""created_at"": ""2025-01-20T01:51:43.744Z"", ""description"": ""Hi Z. Please pay for attached invoice, locksmith services. Thanks."", ""sub_category"": ""Professional services"", ""finance_db_id"": 13404, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-20T02:16:02.464Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/c315bbc6dcb9_545fe75a-8d54-4b7c-b089-5638df90e2b3.pdf,,2026-07-30 13:07:57.806641,2026-08-01 02:32:45.580721,b41245ef3de1950b50f0e4c76c6474bc32edffdc83326762f3036c7776ca61ee,3305.00,330.50,f,db,833,,,,,,,,
1181,3,39,,2361,2024-11-25,2024-12-02,3905.00,0.00,AUD,5054,draft,2024-11-13,2024-11-14,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": ""2024-12-02"", ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 355.0, ""description"": ""Automotive locksmith services for vehicle key programming, remote integration, PIN reads, and dummy keys for multiple vehicles. Includes late cancellation charges and site visit fees."", ""vendor_name"": ""Auto Tech Locksmiths"", ""invoice_date"": ""2024-11-25"", ""total_amount"": 3905.0, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""61 681 663 294"", ""invoice_number"": ""2361"", ""subtotal_amount"": 3550.0, ""service_period_end"": ""2024-11-14"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2024-11-13"", ""suggested_coa_account"": ""6800""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 3905, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-01-20T02:14:02.261Z"", ""created_at"": ""2025-01-20T01:48:43.343Z"", ""description"": ""Hi Z. Please pay attached invoice, for locksmith services."", ""sub_category"": ""Professional services"", ""finance_db_id"": 13403, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-20T02:14:02.261Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/d3c86030937e_8d84d9f6-177b-4551-b124-160f83f94b15.pdf,,2026-07-30 13:08:02.488651,2026-08-01 02:32:45.580722,6d81aba99705f069e7162a62be77ba0867170a130f56211412bb232ad6690451,3550.00,355.00,f,db,833,,,,,,,,
294,3,72,,4048763,2026-06-05,2026-07-01,220.00,0.00,AUD,5034,draft,2026-06-05,2026-06-05,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": false, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": null, ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 20.0, ""description"": ""Professional services for stolen and unrecovered vehicle assessment of Toyota Yaris, including damage assessment and pre-salvage valuation determination."", ""vendor_name"": ""Focussed Assessing Pty Ltd"", ""invoice_date"": ""2026-06-05"", ""total_amount"": 220.0, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""92 143 234 066"", ""invoice_number"": ""4048763"", ""subtotal_amount"": 200.0, ""service_period_end"": ""2026-06-05"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2026-06-05"", ""suggested_coa_account"": ""6500""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""Focussed\tAssessing\tPty\tLtd"", ""amount"": 440, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2026-06-26T06:21:47.685Z"", ""created_at"": ""2026-06-16T06:34:39.006Z"", ""description"": ""Team: Claims & Security\t\nRego:\t1TC1KZ\nAmount:\t$440.00\nInvoice number:\t4048763/4048763.1\nPay to: \tThird Party - Focussed Assessing\nCharged to member: \tYes - Guest - Ryan Russell - 69cd4d83-d01f-4d31-b0c6-e18af286dbac - $3000 - GLDINMAK-0001 - Insufficient funds\nReason for payment/credit:\tAssessor fees payment\nBack office ticket number:\t93172355\nApproved by:\tErnie\nTicket/slack link on where this amount was approved:\t93172355\nTRIP ID:\t69d86ba7-41ca-455a-9b97-a884391c3e2b"", ""sub_category"": ""Insurance & Compliance"", ""finance_db_id"": 31504, ""sub_category_details"": ""Workshop payments""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2026-06-26T06:21:47.685Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/ba3acd9b9718_1781591648551-4048763_20260605_FEE-INVOICE.pdf,,2026-07-30 08:12:14.18283,2026-08-01 02:32:45.580371,dba49fa0d517d7f6f8451558774b9786ae09cd1cf658a2d476169e0a4a2a7b46,200.00,20.00,f,db,814,,,,,,,,
1182,3,70,,26C2DD67 0001,2025-01-18,2025-01-25,1116.22,0.00,AUD,,draft,2025-01-18,2025-01-18,f,,"{""recon"": {""coa_flag"": ""NEEDS-COA"", ""vendor_flag"": ""MATCHED"", ""amount_match"": false, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 0.5, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": ""2025-01-25"", ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 101.47, ""description"": ""Recovery cost for Mercedes GLA 250 (2015) vehicle and processing fee."", ""vendor_name"": ""Drive lah Australia Pty Ltd"", ""invoice_date"": ""2025-01-18"", ""total_amount"": 1116.22, ""document_type"": ""invoice"", ""vendor_tax_id"": ""19640421496"", ""invoice_number"": ""26C2DD67 0001"", ""subtotal_amount"": 1014.75, ""service_period_end"": ""2025-01-18"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2025-01-18"", ""suggested_coa_account"": ""6800""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 1089, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-02-10T01:02:12.490Z"", ""created_at"": ""2025-01-18T00:00:56.701Z"", ""description"": ""Rego: 1HYS094\nAmount: $1089 \nPay to: Third Part -NORMAN CHAN\nCharged to member: [Yes/ charged guest but failed due to insufficient funds -Ryan Johnson\nReason for payment/credit: Recovery cost-repo and towing included \nBack office ticket number:23502\nApproved by: approved by Tl Alex \nTicket/slack link on where this amount was approved:23502"", ""sub_category"": ""Others"", ""finance_db_id"": 13163, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-10T01:02:12.490Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/28604f0b87f2_8bb3c29e-11da-4702-adf0-887d7c4d80e9.pdf,,2026-07-30 13:08:19.193936,2026-08-01 02:32:45.580722,fd49f0c4981eb18045d26d3d106691c4cf0feb1fdfdd1df6ee3c5e349c332bd5,1014.75,101.47,f,,833,,,,,,,,
1183,3,84,,3463,2025-01-25,2025-01-25,1362.00,0.00,SGD,6104,draft,2025-01-25,2025-01-25,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": true}, ""extraction"": {""currency"": ""SGD"", ""due_date"": ""2025-01-25"", ""confidence"": 0.75, ""is_invoice"": true, ""tax_amount"": null, ""description"": ""SEO work for two websites: Drive-mate.com.au and Drivelah.sg"", ""vendor_name"": ""Incrementors"", ""invoice_date"": ""2025-01-25"", ""total_amount"": 1362.0, ""document_type"": ""invoice"", ""vendor_tax_id"": null, ""invoice_number"": ""3463"", ""subtotal_amount"": 1362.0, ""service_period_end"": ""2025-01-25"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2025-01-25"", ""suggested_coa_account"": ""6100""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 1362, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-01-31T09:51:59.044Z"", ""created_at"": ""2025-01-17T13:07:13.383Z"", ""description"": ""Incrementors - Jan 2025 - Invoice no - 3463 - Invoice attached\n\nbudget issued"", ""sub_category"": ""Marketing services"", ""finance_db_id"": 13135, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-31T09:51:59.044Z""}}",0.75,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/66a0bb4d73a9_1dfda95b-3f52-48aa-937e-573081bb3aa9.pdf,,2026-07-30 13:08:23.691244,2026-08-01 02:32:45.580722,d9cdf6fa7fca5cb77d1b3385aebc4b91efddea65ea5c0b5139de99373d1cec20,1362.00,,f,db,833,,,,,,,,
1184,3,132,,70195,2024-12-19,2024-12-26,309.98,0.00,AUD,5025,draft,2024-12-20,2024-12-20,f,,"{""recon"": {""coa_flag"": ""OK"", ""vendor_flag"": ""MATCHED"", ""amount_match"": true, ""document_gate"": ""ok"", ""entity_source"": ""bill_to"", ""extraction_error"": null, ""vendor_confidence"": 1.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": ""AUD"", ""due_date"": ""2024-12-26"", ""confidence"": 0.95, ""is_invoice"": true, ""tax_amount"": 28.18, ""description"": ""Vehicle inspection for SHARPS hazards including travelling time and travel to site charges for a Toyota Corolla."", ""vendor_name"": ""SHARPS AUSTRALIA PTY LTD"", ""invoice_date"": ""2024-12-19"", ""total_amount"": 309.98, ""document_type"": ""tax_invoice"", ""vendor_tax_id"": ""61 614 182 982"", ""invoice_number"": ""70195"", ""subtotal_amount"": 281.8, ""service_period_end"": ""2024-12-20"", ""bill_to_entity_hint"": ""Drive lah Australia Pty Ltd"", ""service_period_start"": ""2024-12-20"", ""suggested_coa_account"": ""6800""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": """", ""amount"": 309.98, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-11-06T03:52:10.683Z"", ""created_at"": ""2025-01-16T23:14:40.811Z"", ""description"": ""Rego: 1ZZ7MN \nAmount: $309. 98\nPay to: Third Party -Sharps Australia\nCharged to member: [Yes -Britt Hunter Failed due to insufficient funds \nReason for payment/credit: Inspect for SHARPS Hazards\nBack office ticket number:12823\nApproved by: TL Alex \nTicket/slack link on where this amount was approved: #12823"", ""sub_category"": ""Operational expenses"", ""finance_db_id"": 13040, ""sub_category_details"": ""Workshop payments""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-11-06T03:52:10.683Z""}}",0.95,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/4636559b61a7_473acf33-2352-418d-925c-8ba4e21720cc.pdf,,2026-07-30 13:08:29.96193,2026-08-01 02:32:45.580723,14e8d619f0398277e8d598af161509c79849a9a8c55eb2f2d8137b626f7b42e8,281.80,28.18,f,db,833,,,,,,,,
