finance_db_id,payee,amount,currency,retool_status,platform,outcome,invoice_id,duplicate_of,dup_reason,is_invoice,document_type,entity_id,entity_source,currency_entity_flag,counterparty_id,vendor_flag,coa,run_id,timestamp
3669,,3059.1,AUD,Closed,,error,,,unknown url type: '541a16ce-160d-4bf6-96a4-2f8570e8ddaa',,,,,,,,,814,2026-07-30T09:17:54.663167
3637,,164.1,SGD,Closed,,error,,,unknown url type: '43233035-562d-42b5-ae1d-a9349379f93f',,,,,,,,,814,2026-07-30T09:17:54.663182
3626,,5450,SGD,Closed,,error,,,unknown url type: '4bf694fa-cdac-42f0-b7c4-9d65aa3b463a',,,,,,,,,814,2026-07-30T09:17:54.663195
3596,,139,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663207
3577,,4360,SGD,Closed,,error,,,unknown url type: '49391545-c820-4c75-b9e3-0b8f2101e31a',,,,,,,,,814,2026-07-30T09:17:54.663216
3576,,3653.68,SGD,Closed,,error,,,unknown url type: 'd9b42a58-3c91-4e0b-8e68-492571a7c61d',,,,,,,,,814,2026-07-30T09:17:54.663228
3557,,1870,SGD,Closed,,error,,,unknown url type: '87205741-2d65-48ca-a561-f49b111bd0cf',,,,,,,,,814,2026-07-30T09:17:54.663239
3546,,385,AUD,Closed,,error,,,unknown url type: 'aa69b650-8012-4b29-83e6-b62fa93d4399',,,,,,,,,814,2026-07-30T09:17:54.663250
3525,,29500,INR,Closed,,error,,,unknown url type: '0bbaf067-a27c-43b2-a54f-9b48af860594',,,,,,,,,814,2026-07-30T09:17:54.663261
3484,,3417.6,SGD,Closed,,error,,,unknown url type: '83386555-2b73-4a90-8a58-d6113a80bb73',,,,,,,,,814,2026-07-30T09:17:54.663272
3477,,1663,USD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663284
3475,,1362,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663293
3438,,804.1,AUD,Closed,,error,,,unknown url type: 'acfdf442-a8eb-4fde-8fa5-a157d38cb7f6',,,,,,,,,814,2026-07-30T09:17:54.663302
3418,,0,SGD,Closed,,error,,,unknown url type: '966d8bae-ff9d-4096-b28f-eaa657711b08',,,,,,,,,814,2026-07-30T09:17:54.663313
3401,,120,SGD,Closed,,error,,,unknown url type: '333dbf95-b14b-4f7b-8cd4-c8dbc5d253f6',,,,,,,,,814,2026-07-30T09:17:54.663325
3388,,1623,SGD,Closed,,error,,,unknown url type: 'ae1b5ceb-688f-45b8-880c-6b71852322d6',,,,,,,,,814,2026-07-30T09:17:54.663336
3379,,6259.78,SGD,Closed,,error,,,unknown url type: 'c4496e84-4ccd-47cb-8d2e-74d1db02d111',,,,,,,,,814,2026-07-30T09:17:54.663348
3375,,1531.75,AUD,Closed,,error,,,unknown url type: '408626ed-b1f3-474b-a362-d1b2d10cbf31',,,,,,,,,814,2026-07-30T09:17:54.663362
3360,,1031,USD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663375
3343,,50,USD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663384
3341,,400,USD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663393
3299,,349.67,AUD,Closed,,error,,,unknown url type: 'cafc5a77-7ca7-4c46-8103-2a6d467a969c',,,,,,,,,814,2026-07-30T09:17:54.663403
3298,,519.5,AUD,Closed,,error,,,unknown url type: 'de6c5bd5-b8cc-421e-b35c-5c671b5b771a',,,,,,,,,814,2026-07-30T09:17:54.663414
3294,,819.91,AUD,Closed,,error,,,unknown url type: '4704ab9f-97a8-4b61-bf62-7bb2716142d4',,,,,,,,,814,2026-07-30T09:17:54.663426
3237,,349.67,AUD,Closed,,error,,,unknown url type: '061bf04f-2ed9-497f-92ec-d32203de62b2',,,,,,,,,814,2026-07-30T09:17:54.663437
3236,,519.5,AUD,Closed,,error,,,unknown url type: 'fc28578e-f281-48de-aff5-b9120fcb41bb',,,,,,,,,814,2026-07-30T09:17:54.663449
3220,,3000,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663463
3190,,1526,SGD,Closed,,error,,,unknown url type: 'fe23ccfa-e62e-4c69-9958-eb9f2083a7b4',,,,,,,,,814,2026-07-30T09:17:54.663472
3189,,2265,AUD,Closed,,error,,,unknown url type: '3dfc55a8-d3c5-4592-8dea-749dfae2caa1',,,,,,,,,814,2026-07-30T09:17:54.663486
3188,,1100,AUD,Closed,,error,,,unknown url type: '37d3a3d8-28f3-44ef-b112-f8f42392a52d',,,,,,,,,814,2026-07-30T09:17:54.663500
3159,,130.8,SGD,Closed,,error,,,unknown url type: 'cce787ab-bfbf-4d42-b741-3c7c9d73c2d4',,,,,,,,,814,2026-07-30T09:17:54.663513
3156,,6005.9,SGD,Closed,,error,,,unknown url type: '9d16edcd-54f8-49a6-af65-08fb1fc93e58',,,,,,,,,814,2026-07-30T09:17:54.663524
3153,Alphine,648,SGD,Approval Required,Drive lah,error,,,unknown url type: 'd9eb1db6-7b1e-4cd0-b91b-cffe29dcd43b',,,,,,,,,814,2026-07-30T09:17:54.663535
3149,,1915.24,USD,Closed,,error,,,unknown url type: '9b80bd68-7d4d-45a9-bc61-bf9a58e0f130',,,,,,,,,814,2026-07-30T09:17:54.663547
3100,,54,AUD,Closed,,error,,,unknown url type: 'e7a79ff1-2276-4024-82dd-0cdef7b40eb5',,,,,,,,,814,2026-07-30T09:17:54.663558
3034,,3270,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663571
3031,,0,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663581
3029,,1200,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663590
3018,,330,SGD,Closed,,error,,,unknown url type: '2515d3f7-994d-4bea-ad3e-c07cd16b1b61',,,,,,,,,814,2026-07-30T09:17:54.663599
3013,,334.2,USD,Closed,,error,,,unknown url type: 'dd67be80-ef3d-4329-a7dd-87270e1a532e',,,,,,,,,814,2026-07-30T09:17:54.663610
3012,,3214.94,SGD,Closed,,error,,,unknown url type: 'c0b76af9-0f13-4f70-ab6c-b7f072119070',,,,,,,,,814,2026-07-30T09:17:54.663621
3011,Intercom,248.34,USD,Closed,Central,error,,,unknown url type: 'f31a4e49-4152-4c9a-8cb9-0310dc18f50f',,,,,,,,,814,2026-07-30T09:17:54.663633
3009,,4054.8,USD,Closed,,error,,,unknown url type: 'fb54d9c4-ebdb-49fd-abe3-86af8c60f3d5',,,,,,,,,814,2026-07-30T09:17:54.663645
3008,,1986,USD,Closed,,error,,,unknown url type: 'deeeb0c6-e5fc-4eb8-b1f9-65af9f91db35',,,,,,,,,814,2026-07-30T09:17:54.663656
3007,,4054.8,USD,Closed,,error,,,unknown url type: '644e3b0e-06cc-4b17-8baf-4f17c9913758',,,,,,,,,814,2026-07-30T09:17:54.663667
3006,,2306.53,SGD,Closed,,error,,,unknown url type: '764840cc-806b-4659-ad51-a13db1ab29c5',,,,,,,,,814,2026-07-30T09:17:54.663678
3005,,400,USD,Closed,,error,,,unknown url type: '52eb3721-8964-470a-8a5b-6e27baddae7e',,,,,,,,,814,2026-07-30T09:17:54.663690
2959,,5482.7,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663701
2956,,3214.94,SGD,Closed,,error,,,unknown url type: '917a3a18-28ec-4a84-adbd-49cdc51644ce',,,,,,,,,814,2026-07-30T09:17:54.663710
2955,,2186,USD,Closed,,error,,,unknown url type: 'eec63e2a-d613-4131-aae2-04aa97d2bde6',,,,,,,,,814,2026-07-30T09:17:54.663721
2954,,501,AUD,Closed,,error,,,unknown url type: '419e0340-bd4e-47f0-9ee6-652804c5397c',,,,,,,,,814,2026-07-30T09:17:54.663733
2951,,200,USD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663744
2948,,4588.9,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663753
2947,,2000,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663762
2881,,1983.68,USD,Closed,,error,,,unknown url type: 'c4df8282-2f68-4687-84a7-e0aa7fb4d76f',,,,,,,,,814,2026-07-30T09:17:54.663771
2880,,0,USD,Closed,,error,,,unknown url type: 'a5de9be6-ecfa-484e-b58c-414745f821b9',,,,,,,,,814,2026-07-30T09:17:54.663782
2821,,4588.9,SGD,Closed,,error,,,unknown url type: '45bf5998-ae42-4bcb-b674-1f763c6be9f7',,,,,,,,,814,2026-07-30T09:17:54.663793
2816,,240,AUD,Closed,,error,,,unknown url type: 'c66a50c4-3126-4224-9c9a-4dd1a619c393',,,,,,,,,814,2026-07-30T09:17:54.663805
2792,,4000,SGD,Closed,,error,,,unknown url type: '9b3858c8-4001-4852-9792-b915484f955b',,,,,,,,,814,2026-07-30T09:17:54.663816
2781,,822.09,AUD,Closed,,error,,,unknown url type: '795ff70d-3b8f-4b61-a2f7-fd6ade3bae06',,,,,,,,,814,2026-07-30T09:17:54.663827
2778,,1362,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663838
2773,,20000,INR,Closed,,error,,,unknown url type: 'acac481b-bb93-4a67-82f7-b5714fce7bce',,,,,,,,,814,2026-07-30T09:17:54.663847
2768,,3270,SGD,Closed,,error,,,unknown url type: 'be79ebc8-139f-46f8-8547-5b890fc0f353',,,,,,,,,814,2026-07-30T09:17:54.663859
2734,,3250,SGD,Closed,,error,,,unknown url type: '69fcf196-ba4d-4e63-ac5a-ee75feb31381',,,,,,,,,814,2026-07-30T09:17:54.663870
2659,,1364,SGD,Closed,Drive lah,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663881
2654,,3000,SGD,Closed,,error,,,unknown url type: 'a439891c-6a8b-4a7e-84ba-f74eb1cccc4c',,,,,,,,,814,2026-07-30T09:17:54.663890
2606,ACE,14811,AUD,Closed,Drive mate,error,,,unknown url type: 'ab733340-627a-4087-ac81-96241bb9676e',,,,,,,,,814,2026-07-30T09:17:54.663901
2605,,3047.8,MYR,Closed,,error,,,unknown url type: '81052ffe-5bb2-4842-972e-19a3ca196b20',,,,,,,,,814,2026-07-30T09:17:54.663912
2602,,1986,USD,Closed,,error,,,unknown url type: '70de2847-13de-44aa-8920-1d9dd3ea2f79',,,,,,,,,814,2026-07-30T09:17:54.663923
2546,,9320,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.663934
2543,,4588.9,SGD,Closed,,error,,,unknown url type: '0099994c-4ec5-47ff-a18f-7e3ae91e0d6d',,,,,,,,,814,2026-07-30T09:17:54.663943
2542,,1526,SGD,Closed,,error,,,unknown url type: '30442b83-7551-4b4b-bea6-4d2ddbcdcc34',,,,,,,,,814,2026-07-30T09:17:54.663954
2469,,3000,SGD,Closed,,error,,,unknown url type: '0ecfb05f-f45b-4101-9eb1-a9fbebd9af14',,,,,,,,,814,2026-07-30T09:17:54.663970
2464,,7562.04,SGD,Closed,,error,,,unknown url type: '2e773f78-c24a-402e-bc36-e4e7b4ce3117',,,,,,,,,814,2026-07-30T09:17:54.663981
2463,,3156.01,SGD,Closed,,error,,,unknown url type: '992c3632-1331-4679-beb2-1ac1ad8ec1d3',,,,,,,,,814,2026-07-30T09:17:54.663992
2462,,12570.54,SGD,Closed,,error,,,unknown url type: '2a85d19a-994f-447c-b9b7-eb07c4580a1f',,,,,,,,,814,2026-07-30T09:17:54.664003
2461,,3221.37,SGD,Closed,,error,,,unknown url type: '55fff686-77df-40d6-82be-4ee78fd00971',,,,,,,,,814,2026-07-30T09:17:54.664015
2395,,280,SGD,Closed,,error,,,unknown url type: 'c0f99d4f-d57b-4d0f-b398-67f555f79cd9',,,,,,,,,814,2026-07-30T09:17:54.664026
2374,,4390,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664037
2307,,16292.41,SGD,Closed,,error,,,unknown url type: '2762983b-b178-42d4-9b27-3cba020df065',,,,,,,,,814,2026-07-30T09:17:54.664046
2306,,979.37,SGD,Closed,,error,,,unknown url type: 'b3e261c1-3e74-48a8-a2d4-08f1487eff13',,,,,,,,,814,2026-07-30T09:17:54.664057
2287,,806.83,AUD,Closed,,error,,,unknown url type: '37370ac7-d11b-4347-ae0d-a0a202a6a10f',,,,,,,,,814,2026-07-30T09:17:54.664069
2285,,2215.06,USD,Closed,,error,,,unknown url type: '780e3305-a623-42b2-900d-3c6eea3579d7',,,,,,,,,814,2026-07-30T09:17:54.664080
2284,,4054.8,USD,Closed,,error,,,unknown url type: '42dd4c55-93f1-4dd4-b4f1-fa4220d85984',,,,,,,,,814,2026-07-30T09:17:54.664095
2283,Cycle & Carriage,5450,SGD,Closed,Drive lah,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664106
2255,,2513.58,AUD,Closed,,error,,,unknown url type: '35b9fb6c-523a-4ab6-9f83-1f61cf2c772a',,,,,,,,,814,2026-07-30T09:17:54.664115
2248,,385,USD,Closed,,error,,,unknown url type: '699c5cda-93a9-4b2e-9b28-6a772c4e2e73',,,,,,,,,814,2026-07-30T09:17:54.664126
2219,,1050,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664137
2199,,240,SGD,Closed,Drive lah,error,,,unknown url type: '91c6b36a-1f08-45c3-a280-ef2f1cd0056e',,,,,,,,,814,2026-07-30T09:17:54.664146
2196,,1940.15,USD,Closed,,error,,,unknown url type: 'b7ff9722-12b6-4221-897e-31d42e8482fc',,,,,,,,,814,2026-07-30T09:17:54.664157
2188,,3270,SGD,Closed,,error,,,unknown url type: 'f47b9f81-09f2-4445-a0ec-810abecfacb4',,,,,,,,,814,2026-07-30T09:17:54.664169
2069,,200,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664180
2068,,1362,SGD,Closed,,error,,,unknown url type: '0e363eda-5054-4bc4-97e8-5f737ba7b88b',,,,,,,,,814,2026-07-30T09:17:54.664189
2059,,3270,SGD,Closed,,error,,,unknown url type: '3357b46c-7d1c-4173-af6c-1f4a41097006',,,,,,,,,814,2026-07-30T09:17:54.664200
2047,,23.43,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664211
2040,,3066.5,SGD,Closed,,error,,,unknown url type: 'ab4f39af-716d-45c1-8c07-aae3707a29e3',,,,,,,,,814,2026-07-30T09:17:54.664220
2023,,220,SGD,Closed,,error,,,unknown url type: 'd54b5543-461f-4e07-b4a7-bcfe763f4851',,,,,,,,,814,2026-07-30T09:17:54.664231
1981,,300,SGD,Closed,,error,,,unknown url type: 'bded5610-3d68-4ebc-9c53-21518c174f14',,,,,,,,,814,2026-07-30T09:17:54.664243
1979,,43.81,AUD,Closed,,error,,,unknown url type: '39cd85cf-9a5d-41f2-8e7a-0d6df0ea7516',,,,,,,,,814,2026-07-30T09:17:54.664253
1947,,7248.5,SGD,Closed,,error,,,unknown url type: 'd62c0903-c81f-40b1-83ad-3872f7713d38',,,,,,,,,814,2026-07-30T09:17:54.664265
1939,,1092.82,SGD,Closed,,error,,,unknown url type: 'bc1bcfab-253f-42bc-9f4c-54bdddfb07fc',,,,,,,,,814,2026-07-30T09:17:54.664276
1930,,22500,INR,Closed,,error,,,unknown url type: 'de1474da-ed72-4fcf-9935-4835fdfd1e74',,,,,,,,,814,2026-07-30T09:17:54.664288
1913,,1830,SGD,Closed,,error,,,unknown url type: '665ccba0-3f72-4af1-acb0-75d15c102a95',,,,,,,,,814,2026-07-30T09:17:54.664299
1899,,0,SGD,Closed,,error,,,unknown url type: '39dc0dc4-6ef1-4870-8734-768b0282152e',,,,,,,,,814,2026-07-30T09:17:54.664310
1897,,1500,SGD,Closed,,error,,,unknown url type: '0fb5c331-8834-4a62-b255-a1d21e4314c2',,,,,,,,,814,2026-07-30T09:17:54.664321
1804,,1158.5,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664332
1803,,340,SGD,Closed,,error,,,unknown url type: 'bccd395a-dff5-45bb-a3dd-63853f80f961',,,,,,,,,814,2026-07-30T09:17:54.664341
1777,,7.63,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664352
1746,,300,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664362
1741,,1182.5,AUD,Closed,,error,,,unknown url type: '2fa2b82a-ff8e-463f-a2b3-eae72c882e7d',,,,,,,,,814,2026-07-30T09:17:54.664371
1725,,240,SGD,Closed,,error,,,unknown url type: 'e34dd577-6ec4-4a60-a225-107edc5cadee',,,,,,,,,814,2026-07-30T09:17:54.664382
1722,,1526,SGD,Closed,,error,,,unknown url type: '81e045a8-1ea5-4721-b36c-a42d4a87c047',,,,,,,,,814,2026-07-30T09:17:54.664393
1671,,260,SGD,Closed,,error,,,unknown url type: '2eb2e386-9ff5-44d3-bad3-a466ccbd23c3',,,,,,,,,814,2026-07-30T09:17:54.664404
1542,,0,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664415
1538,,758.35,AUD,Closed,,error,,,unknown url type: '4414a3ad-2c33-4433-bed4-ea3514c4fe67',,,,,,,,,814,2026-07-30T09:17:54.664424
1499,,900,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664435
1453,,14959.37,USD,Closed,,error,,,unknown url type: '3d9ca9c3-75b0-4ba2-92e8-741d7ce5a179',,,,,,,,,814,2026-07-30T09:17:54.664444
1452,,40250,MYR,Closed,,error,,,unknown url type: 'f268b867-1c80-425a-a451-9c231d984b2a',,,,,,,,,814,2026-07-30T09:17:54.664456
1418,,1500,USD,Closed,,error,,,unknown url type: 'f1109643-f9c8-4670-a9b1-8f1766518e74',,,,,,,,,814,2026-07-30T09:17:54.664467
1416,,1500,USD,Closed,,error,,,unknown url type: '3d72d4f3-49fc-404f-9ede-69d4f0666870',,,,,,,,,814,2026-07-30T09:17:54.664478
1406,,260,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664489
1403,,1871.34,USD,Closed,,error,,,unknown url type: '576cf1e8-0955-4290-b762-90746c666be3',,,,,,,,,814,2026-07-30T09:17:54.664498
1381,,353,SGD,Closed,,error,,,unknown url type: 'a6a988f5-d13c-4bce-ae59-0f235db1fb77',,,,,,,,,814,2026-07-30T09:17:54.664509
1376,,220,SGD,Closed,,error,,,unknown url type: '3e5b50ec-4741-49e0-8305-90eeca29f5cc',,,,,,,,,814,2026-07-30T09:17:54.664521
1287,,24599,INR,Closed,,error,,,unknown url type: '47ffe603-229d-42f6-aa11-e0851a73f05f',,,,,,,,,814,2026-07-30T09:17:54.664532
1285,,1680,SGD,Closed,,error,,,unknown url type: '71a72cfa-d782-42e9-b23e-214d19de7ff8',,,,,,,,,814,2026-07-30T09:17:54.664544
1284,,632.2,SGD,Closed,,error,,,unknown url type: 'bcc397b8-70cc-4910-86c5-a4cd9168bcd9',,,,,,,,,814,2026-07-30T09:17:54.664555
1274,,0,SGD,Closed,,error,,,unknown url type: '104b2ddf-400a-4004-8553-7e1c97b0ac6d',,,,,,,,,814,2026-07-30T09:17:54.664566
1270,,0,SGD,Closed,,error,,,unknown url type: '2d5ef878-fc21-47b1-b6bc-564e970cf756',,,,,,,,,814,2026-07-30T09:17:54.664577
1242,,24000,INR,Closed,,error,,,unknown url type: '62f75659-f9e0-4c18-a1c6-2f96e1255563',,,,,,,,,814,2026-07-30T09:17:54.664588
1240,,4251,SGD,Closed,,error,,,unknown url type: '25430011-9030-40bf-80a1-6a9172e85336',,,,,,,,,814,2026-07-30T09:17:54.664600
1239,,17502.36,SGD,Closed,,error,,,unknown url type: 'd3364267-6345-4056-99a3-ac6b95b6b2f2',,,,,,,,,814,2026-07-30T09:17:54.664611
1238,,17254.39,SGD,Closed,,error,,,unknown url type: '784a7404-5827-44d0-bad5-498ab29473b5',,,,,,,,,814,2026-07-30T09:17:54.664622
1236,,4251,SGD,Closed,,error,,,unknown url type: '8b4df302-1451-47c2-b887-0ffec657b831',,,,,,,,,814,2026-07-30T09:17:54.664634
1229,,11049.62,SGD,Closed,,error,,,unknown url type: '589d0b48-a739-4f40-ba66-b8b108ac9984',,,,,,,,,814,2026-07-30T09:17:54.664645
1192,,180,SGD,Closed,,error,,,unknown url type: '1783cbdb-cb18-47d7-984a-93440e826d3a',,,,,,,,,814,2026-07-30T09:17:54.664656
1181,,4000,SGD,Closed,,error,,,unknown url type: '9ba2325b-2fad-4987-81b1-667023cdb78a',,,,,,,,,814,2026-07-30T09:17:54.664668
1140,,1000,SGD,Closed,,error,,,unknown url type: '1e9c1bd6-c6c5-40dd-90ca-1ae7097899e2',,,,,,,,,814,2026-07-30T09:17:54.664679
1108,,1526,SGD,Closed,,error,,,unknown url type: 'fe45a840-4ab9-4e0d-8329-19af8cc36f65',,,,,,,,,814,2026-07-30T09:17:54.664690
1101,,2186,USD,Closed,,error,,,unknown url type: 'a400e8b6-b5f0-4cb4-a4a9-440217d53de3',,,,,,,,,814,2026-07-30T09:17:54.664701
1100,,4054.8,USD,Closed,,error,,,unknown url type: 'd2eb7435-e140-4841-b8a7-6389c35e1e4b',,,,,,,,,814,2026-07-30T09:17:54.664712
1063,,1526,SGD,Closed,,error,,,unknown url type: '8d292461-787e-4192-bc13-63ba5c8af1b5',,,,,,,,,814,2026-07-30T09:17:54.664723
1024,,120,SGD,Closed,,error,,,unknown url type: '685a91aa-1ee2-4a97-94df-e696de89611c',,,,,,,,,814,2026-07-30T09:17:54.664734
1017,,4175.03,SGD,Closed,,error,,,unknown url type: 'c68e59d0-c565-4190-9535-dc40c704b373',,,,,,,,,814,2026-07-30T09:17:54.664745
990,,899,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664757
973,,0,SGD,Closed,Drive lah,error,,,unknown url type: '081fc9c8-1f93-4c2a-ad76-ca31c4970437',,,,,,,,,814,2026-07-30T09:17:54.664766
972,,5009.45,AUD,Closed,,error,,,unknown url type: '4c8629b8-815a-40fd-b05f-103ecff9a8cb',,,,,,,,,814,2026-07-30T09:17:54.664777
967,,4.9,SGD,Closed,,error,,,unknown url type: 'cda99beb-4c3e-477c-8611-97037ea620a0',,,,,,,,,814,2026-07-30T09:17:54.664788
948,,3270,SGD,Closed,,error,,,unknown url type: '1b471d80-97d3-42c6-b847-dd321de4a2fb',,,,,,,,,814,2026-07-30T09:17:54.664800
940,,200,SGD,Closed,,error,,,unknown url type: 'd5baa82d-3b58-43cc-9697-b423cdb38749',,,,,,,,,814,2026-07-30T09:17:54.664811
938,,666,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664822
933,,530,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664831
850,,14000,INR,Closed,Drive lah,error,,,unknown url type: '5038923e-ff64-4610-b06c-5946c2e763b7',,,,,,,,,814,2026-07-30T09:17:54.664841
822,,280,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664852
817,,711.73,AUD,Closed,,error,,,unknown url type: '013cd54b-253e-4cf1-ba9e-714c5ba58527',,,,,,,,,814,2026-07-30T09:17:54.664861
807,,1140,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664872
758,,710,SGD,Closed,,error,,,unknown url type: '74c33569-a772-4d81-989b-75726397d89e',,,,,,,,,814,2026-07-30T09:17:54.664881
745,,880,AUD,Closed,,error,,,unknown url type: '93bcdb2c-fb33-483d-b539-bb8df5802bab',,,,,,,,,814,2026-07-30T09:17:54.664893
722,,11030.8,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664904
717,,3270,SGD,Closed,,error,,,unknown url type: '51c8d00c-29dc-428a-9707-ffd2bf67fb16',,,,,,,,,814,2026-07-30T09:17:54.664913
714,,12600,MYR,Closed,,error,,,unknown url type: '86c880e3-96fb-461b-b831-57b5c27f5d9d',,,,,,,,,814,2026-07-30T09:17:54.664924
712,,4054.8,USD,Closed,,error,,,unknown url type: '1e382fe6-a9f7-410a-ac6e-3cdfa9c0ad46',,,,,,,,,814,2026-07-30T09:17:54.664935
706,,874,USD,Closed,,error,,,unknown url type: 'bd7f13b9-c357-4071-b88d-63999aa50981',,,,,,,,,814,2026-07-30T09:17:54.664947
683,,1038.54,USD,Closed,,error,,,unknown url type: 'c2f16b93-7e44-4f02-9cd3-848c2866046e',,,,,,,,,814,2026-07-30T09:17:54.664958
674,,46,SGD,Closed,Drive lah,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.664969
632,,2000,SGD,Closed,,error,,,unknown url type: '561582d0-24f8-4f47-81c2-f8039d873222',,,,,,,,,814,2026-07-30T09:17:54.664978
598,,21000,INR,Closed,,error,,,unknown url type: '006720a5-725e-4cab-b61f-5995abf2b89f',,,,,,,,,814,2026-07-30T09:17:54.664989
591,,480,MYR,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.665000
590,,13514,INR,Closed,,error,,,unknown url type: '13475635-9a8a-4de5-b0af-4031c4628952',,,,,,,,,814,2026-07-30T09:17:54.665009
587,,1547,SGD,Closed,,error,,,unknown url type: 'cb6b232e-f84e-4d39-b794-a01b06104a56',,,,,,,,,814,2026-07-30T09:17:54.665021
556,,2186,USD,Closed,,error,,,unknown url type: 'edd7698f-0c86-42e1-98c4-aad0a5e8fe9f',,,,,,,,,814,2026-07-30T09:17:54.665032
555,,16237.6,SGD,Closed,,error,,,unknown url type: '7b599fbe-34c4-4aa7-ab6b-5039f7b2a221',,,,,,,,,814,2026-07-30T09:17:54.665043
503,,3274.13,AUD,Closed,,error,,,unknown url type: 'e9c66da7-f5fd-4978-b56d-3b82e328f7e1',,,,,,,,,814,2026-07-30T09:17:54.665054
491,,2000,SGD,Closed,,error,,,unknown url type: 'd6af7682-8f1a-4280-9405-d39f743ff4b4',,,,,,,,,814,2026-07-30T09:17:54.665066
449,,180,SGD,Closed,,error,,,unknown url type: 'ee0609d2-0244-4173-b079-7dce82279b63',,,,,,,,,814,2026-07-30T09:17:54.665077
440,,1526,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.665088
438,,1771.18,USD,Closed,,error,,,unknown url type: '62690e16-216f-4704-a600-d4077e789f5e',,,,,,,,,814,2026-07-30T09:17:54.665097
431,,40000,INR,Closed,,error,,,unknown url type: '6cc7bdd2-7234-41ec-8780-74b71a37f69f',,,,,,,,,814,2026-07-30T09:17:54.665108
404,,2186,USD,Closed,,error,,,unknown url type: '7ac48ff3-0819-4595-819e-c35175bf3619',,,,,,,,,814,2026-07-30T09:17:54.665119
403,,4017.6,USD,Closed,,error,,,unknown url type: 'b419e8ce-4bbc-4b66-afe8-8a5ec50a5a13',,,,,,,,,814,2026-07-30T09:17:54.665130
402,,1292,USD,Closed,,error,,,unknown url type: 'bb640dac-1ad7-4346-8fdd-689b9da0e53a',,,,,,,,,814,2026-07-30T09:17:54.665142
389,,0,SGD,Closed,,no_attachment,,,,,,,,,,,,814,2026-07-30T09:17:54.665153
359,,15631.22,SGD,Closed,,error,,,unknown url type: '2b7a2f38-14a2-41da-881b-2b0cc3edbf0f',,,,,,,,,814,2026-07-30T09:17:54.665161
327,,519.03,USD,Closed,,error,,,unknown url type: '1bdc7acd-e34c-4038-9ae6-84ec1459c6e2',,,,,,,,,814,2026-07-30T09:17:54.665173
264,,1105,USD,Closed,,error,,,unknown url type: 'd81f4e9f-1630-4b7d-8548-0c38fbce2dfe',,,,,,,,,814,2026-07-30T09:17:54.665184
